"Action.taken.OIPM";"Action.taken.year";"Allegation.short";"Allegation.simple";"Allegation.primary.key"
"20581";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"ceb68c42c0413530d99b208ff0a78e09"
"20582";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"56f5adca4d1808eeee1445de93d5b5d8"
"20583";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"e25859727faa6634b9b9e6d642054275"
"20584";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"494b0cf7b1778c7ca3b3942828dca83c"
"20585";"None";"2017";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"2d27de6acfc2aef0ec9af64ddb81e947"
"20586";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"bc2fb54a467c75b198fcb48724baf6d4"
"20587";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"a6751924ae0fbc4383eca9af0bff5251"
"20588";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"db74049b347c5976ab26607efec79172"
"20589";"Mediation";"2016";"Professionalism";"Professionalism";"b2b3dcbe44bf6a175731d3914349d32b"
"20590";"None";"2017";"COURTESY";"Courtesy";"3742fd599b5cce018303da41b71d1a8a"
"20591";"None";"2017";"COURTESY";"Courtesy";"884e5398069c367beaad1925598d4b51"
"20592";"Letter of Reprimand";"2017";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"2bf76124a5a6520136f6cce7399e476a"
"20593";"None";"2017";"Professionalism";"Professionalism";"75386fe5c9bdfee5ace15a7b63dc0f1b"
"20594";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"9352c135f6c6e027f9af55f33e692540"
"20595";"Mediation";"2016";"Professionalism";"Professionalism";"e71b647b9f5a4b9a5b6c7c3710613a91"
"20596";"Mediation";"2016";"NEGLECT OF DUTY";"Neglect of duty";"9b607599331bf8673356db51d925179f"
"20597";"Letter of Reprimand";"2017";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"78e044710803a5e424b87524e5f24a5b"
"20598";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"ca97958c90e1e61b738fdf29374eb7fa"
"20599";"None";"2017";"Professionalism";"Professionalism";"e2a205deb5ed7e64d834f2d63cbad61c"
"20600";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"3b7818d0ffe7e0f34f7515b942a194a0"
"20601";"Mediation";"2016";"VERBAL INTIMIDATION";"Verbal intimidation";"168a36a6d0031c0fd36963f0ba0cf0d3"
"20602";"Mediation";"2016";"VERBAL INTIMIDATION";"Verbal intimidation";"d12e7c87020f5ae853d5256fe880a87a"
"20603";"Mediation";"2016";"VERBAL INTIMIDATION";"Verbal intimidation";"54bfdf3d8c594c72cf7fa6be091a9e95"
"20604";"Mediation";"2016";"VERBAL INTIMIDATION";"Verbal intimidation";"a78e7e7b5fbb5f97446212f788d59c80"
"20605";"None";"2017";"Professionalism";"Professionalism";"56c024b625285198dc7707b88c7dcc11"
"20606";"DI-2";"2016";"NEGLECT OF DUTY";"Neglect of duty";"dd0a89b2130b8d117543056f8fb20e83"
"20607";"DI-2";"2016";"NEGLECT OF DUTY";"Neglect of duty";"d045beadcc80720d4d47bbbd0b8107ac"
"20608";"None";"2016";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"23189d3f1b33bde525fda82fb5b0815f"
"20609";"None";"2017";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"b6210a18ec6ee5dd8c602744882120f7"
"20610";"Resigned before disposition";"2016";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"1641d77b37e05f30216fee4fefba3880"
"20611";"Resigned before disposition";"2016";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"af0710f9ce1a978f5b5e5c6bbf1a22f3"
"20612";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"589a81a24a8c0613f876f1b9138b0119"
"20613";"None";"2017";"";"Other";"5359467b807e25be2796efa94e4df765"
"20614";"None";"2016";"Professionalism";"Professionalism";"3a8d966b1d6926ba41ee59602271c372"
"20615";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"30e322017ffc5ba558f7c424485ec5e7"
"20616";"None";"2017";"Professionalism";"Professionalism";"3657fbbb10986cfc728f4caae6e4adfd"
"20617";"Letter of Reprimand";"2017";"NEGLECT OF DUTY";"Neglect of duty";"129dd2cca803431398000bff99353353"
"20618";"None";"2017";"Professionalism";"Professionalism";"5c22acc5c8f6ab5c2bb9c4c71a0c3dba"
"20619";"Letter of Reprimand";"2017";"NEGLECT OF DUTY";"Neglect of duty";"80fdd74a6ec4537ceb514223b784398b"
"20620";"None";"2017";"Professionalism";"Professionalism";"c4b1dc0f22126413c8f3ae1fca9d14ef"
"20621";"Mediation";"2016";"NEGLECT OF DUTY";"Neglect of duty";"dd60e99674e85db7cddd469d92813893"
"20622";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"f4a5b50fe53ca67c68f86b11f237507d"
"20623";"Mediation";"2016";"COURTESY";"Courtesy";"1c2681cbb340c5559ed0fcd8b1150284"
"20624";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"08344a578064a70378e23cd09dcbcb7f"
"20625";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"30fe055d345155a78526b766388caeed"
"20626";"DI-2";"2016";"";"Other";"a045e27750f587fc685478fa1cae8f8e"
"20627";"None";"2017";"Professionalism";"Professionalism";"252360c7c4e1a913de809e4b89082ee5"
"20628";"None";"2017";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"6b819145c6ddeb6bbb3b43e6c7b81192"
"20629";"None";"2017";"FALSE OR INACCURATE REPORTS";"Lies/False reports";"b7cb991b054c80e33158acba410a199f"
"20630";"None";"2017";"ACTING IMPARTIALLY";"Impartiality";"b0ee6705c6dc0cfe902abec5c8d11d04"
"20631";"None";"2017";"INTERFERING WITH INVESTIGATIONS";"Other";"4f94134889f6d5a7566cef4915c9f812"
"20632";"None";"2017";"ADHERENCE TO LAW";"Adherence to law";"c34a7e339f7b67479dabad48a97a378c"
"20633";"None";"2017";"Professionalism";"Professionalism";"43b55bfcc85686c9fc6da37bb038804e"
"20634";"None";"2017";"Professionalism";"Professionalism";"7efd95063e61b455b10b90ae72fa9ee3"
"20635";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"6efdc956df1b7de878f7f31e8e315e51"
"20636";"None";"2017";"ACTING IMPARTIALLY";"Impartiality";"29a9ed753ba106fc6a5b795f12749ea1"
"20637";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"b8d0397fb79dfdf936252db28602f287"
"20638";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"acd92affdd5d2e1fc42448dbfe05fa15"
"20639";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"36be3d82d20b505cc3c8528fac8795b7"
"20640";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"5539a70d36afb4588e1e97463be2488c"
"20641";"Oral Reprimand";"2017";"Professionalism";"Professionalism";"34be7299e71d65fb5e273f2e4b35f936"
"20642";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"e824cb1691654cf9815b68f584543f3b"
"20643";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"ec073fde0ca3cb6db5af40d995d4c1d9"
"20644";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"5bebe2c21979a18a8261484d036800d6"
"20645";"Letter of Reprimand";"2017";"Professionalism";"Professionalism";"44e45db8424bd767674e6bfc933cbb8b"
"20646";"Resigned before disposition";"2017";"NEGLECT OF DUTY";"Neglect of duty";"9e2f4cd36aef3629b41c0ddd0f07bea8"
"20647";"None";"2016";"NEGLECT OF DUTY";"Neglect of duty";"0c8083d52c3a0576e030b8f186f79fba"
"20648";"None";"NULL";"UNAUTHORIZED FORCE";"Use of force";"c324cd872e4a063cf498e8509b3eb4ec"
"20649";"None";"NULL";"UNAUTHORIZED FORCE";"Use of force";"2cc82aa11553a92d41e30213ff431c83"
"20650";"None";"NULL";"Professionalism";"Professionalism";"66c9688eadfa95b465ea7cea4665cc6c"
"20651";"None";"2017";"Professionalism";"Professionalism";"a0a00c6a9dff6b21179899570e34546a"
"20652";"None";"2017";"ACTING IMPARTIALLY";"Impartiality";"172b248ef632a9eee612909fc55d1a52"
"20653";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"aecad6ac60c00a32d77efdec901cd638"
"20654";"None";"2017";"Professionalism";"Professionalism";"f35bbbea3aa6ce0e76395e904d80a892"
"20655";"None";"2017";"COURTESY";"Courtesy";"2a545f6b3a57c8d6f7f6d6012d2d6839"
"20656";"None";"2017";"Professionalism";"Professionalism";"8101ad132f151ced91b8758e4f9fe635"
"20657";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"4e14265bd69297698111b15778adeda9"
"20658";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"74bfe7cfe9454ee3457550c0473f4f26"
"20659";"None";"2017";"Professionalism";"Professionalism";"4b77ed6b1b887b68ba79849b13863d1c"
"20660";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"096399ffbdeaf45b8a464d96e194e0d6"
"20661";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"94a3bf715a6730dac9bc638590ca4959"
"20662";"Resigned before disposition";"2017";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"39d33f1c789bd06a480eb01987e9012b"
"20663";"None";"2016";"NEGLECT OF DUTY";"Neglect of duty";"f6b65e13e3cef2e5fb5ca56b063d6f2c"
"20664";"None";"2016";"ADHERENCE TO LAW";"Adherence to law";"eb7b454939964779e8bcbfb5936d5170"
"20665";"Resigned before disposition";"2016";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"5a8871ec0581947a635b22d8e1bcc699"
"20666";"Resigned before disposition";"2017";"ADHERENCE TO LAW";"Adherence to law";"dfc97099d016bb95a524f471c876301b"
"20667";"Resigned before disposition";"2017";"Professionalism";"Professionalism";"3193fb4dc95b35092b18dcbb52d5a670"
"20668";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"d0be4c225fc85c94698c5ee4f321e7e2"
"20669";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"ca163f65246b11a5db8ba430ff3fb1c0"
"20670";"None";"2016";"ADHERENCE TO LAW";"Adherence to law";"403afb4630e09a94e44391b515efcd61"
"20671";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"fa1fa1cb9b1af48be901017fb9f4b958"
"20672";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"c616071e4729c7b520eddd2c599b730a"
"20673";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"32d9af7535c125ec3e00733cf25d2304"
"20674";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"a20e659a025bf6364035b8444c9129d0"
"20675";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"f0ed2db581c1f37f0cb460d35b8793ef"
"20676";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"9979ba50bb4ffd0e2523df0141b5d291"
"20677";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"a3cdd286c61a6d0d99fdd0c299367e61"
"20678";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"c217174c98e133164ca98032382b618b"
"20679";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"c806b79ed8ca746e48d59a8e408fd2fe"
"20680";"None";"2017";"Professionalism";"Professionalism";"7568e96393235686c2376ffdf7ce4b65"
"20681";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"6b4ece27baf66bb5fe6c51671cc29eb4"
"20682";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"08d3df240aa6de84f3495dba7caf0219"
"20683";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"bbd53e679d3752ac5bac6895a7ce977d"
"20684";"None";"2017";"Professionalism";"Professionalism";"ca09d0cd054175bf9a1ba70f4d179a60"
"20685";"None";"2017";"Professionalism";"Professionalism";"2f6d1b685e367bfbaed7fe49629f21d8"
"20686";"Mediation";"2016";"Professionalism";"Professionalism";"b148b0d59ea98e1b9858b3cf9a6bd355"
"20687";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"31448027d487f7008a8c4bb6e75151ba"
"20688";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"a6810750b0f271ac380df3cede2f9328"
"20689";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"49233a299cf92e0bdd2700fd6dec0528"
"20690";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"589100ccd0f04e564804fcf42669ee65"
"20691";"Letter of Reprimand";"2017";"NEGLECT OF DUTY";"Neglect of duty";"8592398c7170ca97528f02777f29bd79"
"20692";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"dd0da0bc190a65051c7f59f336325890"
"20693";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"2c0147810dfef157a40629ff22fff885"
"20694";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"81e09c9649128efd1a8f1ddd63337c8e"
"20695";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"de29f81c6dd2ac5e4f4d8f3d919d39f4"
"20696";"None";"2017";"Professionalism";"Professionalism";"8687ecadb5c808f6e71f06b95d5512a4"
"20697";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"84a34bbc1ff324abadf188c2b0ac9d0c"
"20698";"None";"2017";"Professionalism";"Professionalism";"52e1e92df9befb9937b89d6d9e35caba"
"20699";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"891c0a01b6ff372507fb2887bba69fb0"
"20700";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"2efc3229ff7a25961d28ce7229c97d9c"
"20701";"DI-2";"2017";"NEGLECT OF DUTY";"Neglect of duty";"ab4d9603d8faac9139ac14c00464719f"
"20702";"DI-2";"2017";"NEGLECT OF DUTY";"Neglect of duty";"28312f30f2430bd5c714d5981fd05d6a"
"20703";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"2c68c80c8b710363d91acfa65b72431c"
"20704";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"eee37c20d4b0b27bc78f95cf55701fb6"
"20705";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"89c4b0ab2f635eb77c081ce7507babb1"
"20706";"None";"2017";"HONESTY AND TRUTHFULNESS";"Lies/False reports";"c1fbe213e0492276719a4c296c0c98e1"
"20707";"Suspension";"2018";"NEGLECT OF DUTY";"Neglect of duty";"ea5810b33a18d6bd098b2ebf86c43f3f"
"20708";"Suspension";"2018";"NEGLECT OF DUTY";"Neglect of duty";"e0c1683cc25e8706aa7855930ac1fa34"
"20709";"Suspension";"2018";"NEGLECT OF DUTY";"Neglect of duty";"e92700b608941fb4668caa97d55bd633"
"20710";"Suspension";"2018";"NEGLECT OF DUTY";"Neglect of duty";"6353a6f4bcdc8f6dc6cab7f10eb5d9ff"
"20711";"Suspension";"2018";"NEGLECT OF DUTY";"Neglect of duty";"2eab0a5006c50a4e7678bc7e580c750b"
"20712";"None";"2017";"COURTESY";"Courtesy";"d4643745df2dc65f90e1ed7f7b96bee1"
"20713";"None";"2017";"VERBAL INTIMIDATION";"Verbal intimidation";"5500faea4879b2e23a1d32b8cb8694fd"
"20714";"DI-2";"2016";"NEGLECT OF DUTY";"Neglect of duty";"707127bd9c047a174a6016d44a572c87"
"20715";"DI-2";"2017";"NEGLECT OF DUTY";"Neglect of duty";"894a0511b400f5f653c85f024247f269"
"20716";"None";"2017";"Professionalism";"Professionalism";"c4e19f43e25eec58d2565f83a85f333a"
"20717";"Suspension";"2017";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"2a550feacd58fdee61ee6cad5bae4022"
"20718";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"2df2aa9bb605b4c75f864b1ecfedcf0c"
"20719";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"c7c43633c074af9fb92b815680935812"
"20720";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"73efd888f74eec0c88dcb0a9f24afedd"
"20721";"None";"2017";"Professionalism";"Professionalism";"eb364945e3263b265568666b27a3f94c"
"20722";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"02eaa08b03d457be4ab1f9e29ef060e8"
"20723";"Oral Reprimand";"2017";"Professionalism";"Professionalism";"a82bca6c81ddc911f0978304da58468b"
"20724";"Pending Investigation";"2016";"ADHERENCE TO LAW";"Adherence to law";"5da6e16ff87c2e62d3d74b8e436ddb0d"
"20725";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"ca8e9fa0a60bf46d9705e6da6cdaee06"
"20726";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"7ef6678ff5f2f1136ae7363889606ca5"
"20727";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"b3c15550de97a12db493031343f9ac62"
"20728";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"44af5e8798f25c38b1e2344e4ac268de"
"20729";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"4f24e3edb366d8835f51aac339213f33"
"20730";"None";"2016";"";"Other";"00c9c64a957723ce5824425a94fdfbe3"
"20731";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"26764df3e2dd39e74dfa5e27284d9c82"
"20732";"None";"2017";"UNAUTHORIZED FORCE";"Use of force";"94611ec930aaa66c9f3eebfe5c3875df"
"20733";"Pending Investigation";"2016";"ADHERENCE TO LAW";"Adherence to law";"33e16ba5246bd3761b251e10e0de3566"
"20734";"Pending Investigation";"2016";"ADHERENCE TO LAW";"Adherence to law";"8f0b3eb3843c7dbe81af1b33585f3502"
"20735";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"da823d07ab784e2ae3c0bf47945cb542"
"20736";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"f8e3d6924b99013c41000514a0e15186"
"20737";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"b406b109e77ed15b721342c3395efa71"
"20738";"None";"2017";"Professionalism";"Professionalism";"c6c725c8f524bfb28953d181a91b33ff"
"20739";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"8511a865028c957d9b13f4bd8d95ad7c"
"20740";"None";"2017";"Professionalism";"Professionalism";"cfa137fdb4ead3ed8290d584cb86ede7"
"20741";"Data Inconsistency";"2018";"NEGLECT OF DUTY";"Neglect of duty";"80965a1e37a8dc3e514648b746fe3aec"
"20742";"None";"2017";"Professionalism";"Professionalism";"6468029a85448a1bb4e6238ff50e4595"
"20743";"None";"2017";"Professionalism";"Professionalism";"9facae371ff38695b575db7ea16f0523"
"20744";"DI-2";"2017";"NEGLECT OF DUTY";"Neglect of duty";"0a0fdd3ff3ad61630ab1c6528d0245a1"
"20745";"DI-2";"2016";"NEGLECT OF DUTY";"Neglect of duty";"cb8245e66d93011c9e8ed47c7a14ac64"
"20746";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"624e007a7cf72915ff439d78357538db"
"20747";"None";"2018";"ADHERENCE TO LAW";"Adherence to law";"99fcd6d182d22fe88b14b9d392d9921f"
"20748";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"7d618897e4f6de9152569f360ab89274"
"20749";"Data Inconsistency";"2016";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"c2013775df71e176121defd7b4d7083b"
"20750";"Data Inconsistency";"2016";"INSTRUCTIONS FROM AUTHORITATIVE SOURCE";"Instructions from authoritative source";"7c0593a1b4adfdca24ca0f120f13a5a6"
"20751";"Data Inconsistency";"2016";"NEGLECT OF DUTY";"Neglect of duty";"3602cdfe8d2ebb0261a4dabf403805ef"
"20752";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"9044d02e1e56ce682ddda347a54206cd"
"20753";"None";"2017";"Professionalism";"Professionalism";"7b6316561adb53278968d74b641c805e"
"20754";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"13551e7eb251240ace3faab5255972cc"
"20755";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"5118ac6bae4d48ae75d2e6da6dcd9179"
"20756";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"d30493810082a8b831f193568586f023"
"20757";"Letter of Reprimand";"2018";"COURTESY";"Courtesy";"43c9139dbd475a876d9d0219ba766b14"
"20758";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"11415054fdce79b846f273c025028069"
"20759";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"148442be67f7305c4d7f8a0fa12a650c"
"20760";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"6ddc8f89226c017b2931e170fb32fd89"
"20761";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"3374edf25bf20bf55b205766e5416369"
"20762";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"bee28fd94569db41fc3e3edca523d2cc"
"20763";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"24dd549fa53fb03f17f7de2ed1a30564"
"20764";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"86b528e3e9d3a13fc111c30cb2073051"
"20765";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"aabf00a3948f5e3412e9b3cc55bae279"
"20766";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"9176381786a5c5ba34429753ba1f192b"
"20767";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"85caf641d3fa5bb607b6289eee3403ae"
"20768";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"bca6c36f2877f5920db7405cc8ce2ce2"
"20769";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"1989a63ad8616aa05e3054b06e8f1f84"
"20770";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"23169eb75ee57dd5b9606c93d52645ee"
"20771";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"4c5e434dede637c150c66d74b97e4d57"
"20772";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"fe5aa5dd62166ba697f77011bf3e8652"
"20773";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"36743a31dd0a32c05c88e7dfe1723066"
"20774";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"8564263abdff790a0c62725eb1ba4c72"
"20775";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"c673ac0e89a40f04dba4f2224ce843b6"
"20776";"Data Inconsistency";"2018";"NEGLECT OF DUTY";"Neglect of duty";"b2f4e293aac69ba58c56dd25c0d6f99a"
"20777";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"da5c7a9975522e47a9edec3564be382b"
"20778";"None";"2017";"VERBAL INTIMIDATION";"Verbal intimidation";"f2fba9037d60a12756504cad734e49d4"
"20779";"None";"2017";"VERBAL INTIMIDATION";"Verbal intimidation";"c00b81d72970e8f56416022afdb8ecc0"
"20780";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"a3134d1e478f13eafb7d9fda5467b82c"
"20781";"None";"2018";"NEGLECT OF DUTY";"Neglect of duty";"3a703f3cba141f017dd320fb0fe960da"
"20782";"None";"2016";"NEGLECT OF DUTY";"Neglect of duty";"c2fa09dd3b9af8600b978eae938447bc"
"20783";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"b3e75b172aeb5d2044e8d2d5aa7b45df"
"20784";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"a0e066ec54b15723aea84aac723daa25"
"20785";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"c2bfe00fbcdc33d691016052bd05430b"
"20786";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"30dfacd73155ae9a6fdc610ed6476e37"
"20787";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"04e518007ab0581770237f1dd6fd0222"
"20788";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"0a0d8d6a062e9d6cf4101e01fe749824"
"20789";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"0b50550a23d6165c5a7bbf3d50c39d24"
"20790";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"8d1d4ca0bef6f13168cfbc1f39f215d0"
"20791";"Letter of Reprimand";"2017";"NEGLECT OF DUTY";"Neglect of duty";"74d56783c3b2a027f1d9cadce1402743"
"20792";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"f46f74b484fa0d68db3a331c3daf3dce"
"20793";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"ad8589ce1ecacd4202c5b3723d6e9e62"
"20794";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"71fb844097a00f7f618b170dc3572047"
"20795";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"1da6ca144c89ebdcf861697361fca9d3"
"20796";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"a54fc89dbf4ae5180614d2b83b644cda"
"20797";"Suspension";"2017";"NEGLECT OF DUTY";"Neglect of duty";"057a70eef642cb95b1464ed643fd35b1"
"20798";"None";"2017";"Professionalism";"Professionalism";"66996c13f453910bec627566d473c174"
"20799";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"322c9afc5d60a41620d838670a5e4457"
"20800";"None";"2017";"Professionalism";"Professionalism";"2a45175ba19af9f7fc16e29eda0e98af"
"20801";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"b63bdadc2c005579f0c18afebd382271"
"20802";"Letter of Reprimand";"2017";"NEGLECT OF DUTY";"Neglect of duty";"af3d2273117df03e4008708f230d8038"
"20803";"Data Inconsistency";"2017";"NEGLECT OF DUTY";"Neglect of duty";"36192926e63e66f651702910285baa49"
"20804";"Letter of Reprimand";"2017";"NEGLECT OF DUTY";"Neglect of duty";"171a937634727b6196795431cdb44758"
"20805";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"816f6ba9930c8527b245947d53cc8e9d"
"20806";"Suspension";"2017";"COURTESY";"Courtesy";"591c8c7a136337a92ab46ac229d4a57f"
"20807";"Resigned before disposition";"2018";"NEGLECT OF DUTY";"Neglect of duty";"dc1b0cefcc28c52159dc906f698822ff"
"20808";"Letter of Reprimand";"2018";"NEGLECT OF DUTY";"Neglect of duty";"faa9ce52630c6be5d09504b54c24ddb6"
"20809";"None";"2017";"UNAUTHORIZED FORCE";"Use of force";"399045b036f7288fb8a16baeb2879a17"
"20810";"Letter of Reprimand";"2017";"NEGLECT OF DUTY";"Neglect of duty";"4469bc56f74454fecb5134fca3533f79"
"20811";"None";"2017";"Professionalism";"Professionalism";"3586a2777634ac44b74f1f5a613cc49c"
"20812";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"3cf16782ffa3f0ea0b5d086c56de923f"
"20813";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"d20afbf0535b1b2b5778e22225d7787b"
"20814";"None";"2017";"NEGLECT OF DUTY";"Neglect of duty";"57bfad9ba559daadc043da7a5ef19401"
